,listing_id,title,make,model,type_of_vehicle,category,transmission,fuel_type
3938,1024794,Mercedes-Benz C-Class C180K ,mercedes-benz,c180,luxury sedan,coe car,auto,unknown
3939,1008463,Porsche Macan 2.0A PDK,porsche,macan,suv,parf car,auto,unknown
3940,1025630,BMW 4 Series 430i Coupe M-Sport Sunroof,bmw,430i,sports car,"parf car, premium ad car, low mileage car",auto,unknown
3941,1010271,Mercedes-Benz E-Class E250 CGI Avantgarde ,mercedes-benz,e250,luxury sedan,coe car,auto,unknown
3942,990740,Renault Trafic 1.6M,renault,trafic,van,-,manual,diesel
3943,1030927,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,parf car,auto,unknown
3944,1023643,Honda Accord 2.0A ,honda,accord,luxury sedan,"coe car, premium ad car",auto,unknown
3945,999241,Mercedes-Benz S-Class S500L Mild Hybrid AMG Line 4MATIC Premium Plus Executive,undetermined,amg,luxury sedan,"parf car, rare & exotic, almost new car, premium ad car, low mileage car",auto,unknown
3946,1026984,Hyundai i30 1.4A T-GDi DCT Turbo,hyundai,i30,hatchback,"parf car, sgcarmart warranty cars",auto,unknown
3947,1028170,Hyundai i30 1.6A Sunroof ,hyundai,i30,hatchback,"coe car, premium ad car",auto,unknown
3948,1027205,Skoda Octavia 2.0A TSI RS,skoda,octavia,mid-sized sedan,"parf car, direct owner sale, almost new car",auto,unknown
3949,1027507,Nissan Pulsar 1.2A DIG-T,nissan,pulsar,hatchback,"parf car, premium ad car",auto,unknown
3950,1020521,Mercedes-Benz 320CE Cabriolet ,mercedes-benz,320ce,sports car,"coe car, low mileage car",auto,unknown
3951,1020664,BMW 2 Series 216d Active Tourer,bmw,216d,hatchback,"parf car, premium ad car",auto,diesel
3952,1029573,Toyota C-HR Hybrid 1.8A G,toyota,c-hr,suv,"parf car, hybrid cars",auto,petrol-electric
3953,1027110,Audi A3 Sedan 1.0A TFSI S-tronic,audi,a3,luxury sedan,parf car,auto,unknown
3954,991003,Toyota Hiace 3.0M,toyota,hiace,van,-,manual,diesel
3955,993356,BMW 5 Series 528i Touring ,bmw,528i,stationwagon,"coe car, consignment car, low mileage car",auto,unknown
3956,1015160,Kia Cerato K3 1.6A EX,kia,cerato,mid-sized sedan,"parf car, premium ad car",auto,unknown
3957,1016405,Mitsubishi Fuso Canter FEB21,mitsubishi,fuso,truck,"almost new car, premium ad car",manual,diesel
3958,1013924,Toyota C-HR Hybrid 1.8A S,toyota,c-hr,suv,"parf car, hybrid cars",auto,petrol-electric
3959,1029997,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,parf car,auto,unknown
3960,931279,Toyota Picnic 2.0A ,toyota,picnic,mpv,coe car,auto,unknown
3961,1027149,Volvo XC60 T5 Momentum,volvo,xc60,suv,parf car,auto,unknown
3962,1015688,BMW 5 Series 520i M-Sport,bmw,520i,luxury sedan,"parf car, premium ad car",auto,unknown
3963,1007658,McLaren 720S,mclaren,720s,sports car,"parf car, rare & exotic, almost new car, premium ad car, low mileage car",auto,unknown
3964,1019741,Toyota Previa 2.4A,toyota,previa,mpv,"parf car, consignment car",auto,unknown
3965,1009270,BMW 2 Series 216i Gran Tourer,bmw,216i,mpv,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
3966,986388,Kia Cerato K3 1.6A EX,kia,cerato,mid-sized sedan,"parf car, premium ad car",auto,unknown
3967,1020486,BMW 5 Series 520i Luxury,bmw,520i,luxury sedan,"parf car, low mileage car",auto,unknown
3968,1004165,Scania KEB4X2 ,scania,keb4x2,bus/mini bus,coe car,manual,diesel
3969,1021365,Volkswagen Golf 1.4A TSI,undetermined,golf,hatchback,"parf car, direct owner sale",auto,unknown
3970,989609,BMW 2 Series 216d Active Tourer,bmw,216d,hatchback,parf car,auto,diesel
3971,1015387,Toyota Corolla Altis 1.6A Elegance,toyota,corolla,mid-sized sedan,parf car,auto,unknown
3972,996735,Mercedes-Benz E-Class E250 Edition E,mercedes-benz,e250,luxury sedan,parf car,auto,unknown
3973,1026357,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,nissan,x-trail,suv,"parf car, low mileage car",auto,unknown
3974,1020748,Suzuki Swift 1.5A GL ,suzuki,swift,hatchback,"coe car, premium ad car",auto,unknown
3975,866523,Isuzu FTR34P ,isuzu,ftr34p,truck,coe car,manual,diesel
3976,1021770,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,parf car,auto,unknown
3977,1000139,Audi Q2 1.0A TFSI S-tronic,audi,q2,suv,"parf car, sgcarmart warranty cars",auto,unknown
3978,965746,Bentley Flying Spur 4.0A V8 S,bentley,flying,luxury sedan,"parf car, rare & exotic",auto,unknown
3979,969608,Nissan GTR 3.8A ,nissan,gtr,sports car,"coe car, low mileage car",auto,unknown
3980,988872,Toyota Noah 2.0A X,toyota,noah,mpv,"parf car, premium ad car",auto,unknown
3981,1024260,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,luxury sedan,parf car,auto,unknown
3982,1010590,Mercedes-Benz C-Class C180K Avantgarde ,mercedes-benz,c180,luxury sedan,"coe car, low mileage car",auto,unknown
3983,1019357,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,parf car,auto,unknown
3984,592916,Isuzu CYZ52R ,isuzu,cyz52r,truck,coe car,manual,diesel
3985,1024137,Audi Q5 2.0A TFSI Quattro S-tronic Sport,audi,q5,suv,"parf car, premium ad car",auto,unknown
3986,1029604,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,"parf car, premium ad car",auto,unknown
3987,1022617,Hyundai Avante 1.6A ,undetermined,avante,mid-sized sedan,"coe car, premium ad car",auto,unknown
3988,1008357,Suzuki Swift 1.4A GLX ,suzuki,swift,hatchback,"coe car, premium ad car",auto,unknown
3989,1012682,Land Rover Range Rover Evoque Mild Hybrid 2.0A First Edition,land rover,range,suv,"parf car, low mileage car, hybrid cars",auto,petrol-electric
3990,980034,Nissan NV350 2.5M,nissan,nv350,van,-,manual,diesel
3991,996236,Toyota C-HR Hybrid 1.8A G LED,toyota,c-hr,suv,"parf car, premium ad car, hybrid cars",auto,petrol-electric
3992,1025209,Skoda Superb 2.0A TSI Ambition Plus,skoda,superb,luxury sedan,"parf car, premium ad car, low mileage car",auto,unknown
3993,1013886,Honda Shuttle Hybrid 1.5A,undetermined,shuttle,stationwagon,"parf car, hybrid cars",auto,petrol-electric
3994,1008418,Honda City 1.5A SV,honda,city,mid-sized sedan,"parf car, premium ad car",auto,unknown
3995,1022696,Ferrari F355 Spider ,ferrari,f355,sports car,"coe car, rare & exotic, low mileage car",manual,unknown
3996,990774,Mercedes-Benz S-Class S300L ,mercedes-benz,s300l,luxury sedan,"coe car, consignment car",auto,unknown
3997,1003722,Subaru Forester 2.0i-L Sunroof,subaru,forester,suv,parf car,auto,unknown
3998,1030980,Audi Q2 1.0A TFSI S-tronic,audi,q2,suv,parf car,auto,unknown
3999,1014092,Toyota Dyna 150 3.0M,undetermined,dyna,truck,direct owner sale,manual,diesel
4000,1026116,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,parf car,auto,unknown
4001,1007978,Kia Sorento Diesel 2.2A SX Tech Pack,kia,sorento,suv,"parf car, almost new car, premium ad car",auto,diesel
4002,1020300,Mazda 3 1.5A Deluxe,mazda,3,mid-sized sedan,parf car,auto,unknown
4003,1010511,Mercedes-Benz C-Class C160 Avantgarde,mercedes-benz,c160,luxury sedan,"parf car, almost new car",auto,unknown
4004,1026894,Volkswagen Scirocco GP 1.4A TSI,volkswagen,scirocco,sports car,"parf car, premium ad car",auto,unknown
4005,1025482,BMW 4 Series 420i Gran Coupe M-Sport,bmw,420i,luxury sedan,parf car,auto,unknown
4006,1003184,Toyota Corolla Altis 1.6A ,undetermined,corolla,mid-sized sedan,coe car,auto,unknown
4007,1022291,Subaru Impreza 4D 1.6i-S,subaru,impreza,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4008,1014871,Toyota Noah Hybrid 1.8A X,toyota,noah,mpv,"parf car, premium ad car, low mileage car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
4009,948505,Jaguar XJ 3.0A SC Premium Luxury SWB,jaguar,xj,luxury sedan,"parf car, direct owner sale",auto,unknown
4010,1028831,Hyundai i30 1.6A Sunroof ,hyundai,i30,hatchback,"coe car, premium ad car",auto,unknown
4011,1027306,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
4012,1023622,Toyota Townace 1.5A,toyota,townace,van,"almost new car, premium ad car",auto,petrol
4013,1016526,Toyota Wish 1.8A,toyota,wish,mpv,"parf car, premium ad car",auto,unknown
4014,1024676,Mercedes-Benz A-Class A180 Progressive,mercedes-benz,a180,hatchback,"parf car, low mileage car",auto,unknown
4015,1030013,Isuzu CYZ52K ,isuzu,cyz52k,truck,coe car,manual,diesel
4016,992043,Toyota Wish 1.8A Elegance,undetermined,wish,mpv,"parf car, premium ad car",auto,unknown
4017,1021268,BMW 3 Series 320i Luxury,bmw,320i,luxury sedan,"parf car, low mileage car",auto,unknown
4018,1021369,Toyota Harrier 2.0A Turbo M,toyota,harrier,suv,"parf car, direct owner sale",auto,unknown
4019,1026940,Honda Accord 2.4A ,honda,accord,luxury sedan,"coe car, low mileage car",auto,unknown
4020,995708,BMW 3 Series 316i Sport,bmw,316i,luxury sedan,"parf car, premium ad car",auto,unknown
4021,980341,Nissan NV350 2.5M,nissan,nv350,van,premium ad car,manual,diesel
4022,1029471,Toyota ISIS 1.8A LX ,toyota,isis,mpv,coe car,auto,unknown
4023,1013073,Opel Combo 1.6A,opel,combo,van,premium ad car,auto,diesel
4024,969677,Citroen Berlingo 1.6A e-HDi,citroen,berlingo,van,-,auto,diesel
4025,1021794,Mercedes-Benz E-Class E200 Avantgarde,mercedes-benz,e200,luxury sedan,"parf car, direct owner sale",auto,unknown
4026,1029681,Kia Sorento Diesel 2.2A CRDi Sunroof,kia,sorento,suv,"parf car, premium ad car",auto,diesel
4027,1024935,Toyota Dyna 150 3.0M,undetermined,dyna,truck,direct owner sale,manual,diesel
4028,968397,Porsche Macan S 3.0A PDK,porsche,macan,suv,"parf car, direct owner sale",auto,unknown
4029,995617,Nissan NV200 1.6A DX,nissan,nv200,van,-,auto,petrol
4030,1003116,Mercedes-Benz GLA-Class GLA180 Urban Edition,mercedes-benz,gla180,suv,parf car,auto,unknown
4031,963543,Mitsubishi Fuso Canter FEB21,mitsubishi,fuso,truck,premium ad car,manual,diesel
4032,1030971,Mercedes-Benz C-Class C180K ,mercedes-benz,c180,luxury sedan,coe car,auto,unknown
4033,1002837,BMW 6 Series 630i Coupe ,bmw,630i,sports car,"imported used vehicle, coe car, low mileage car",auto,unknown
4034,1004125,Toyota Hiace 3.0M,toyota,hiace,bus/mini bus,-,manual,diesel
4035,1012794,Mazda 6 2.0A,mazda,2,luxury sedan,"parf car, premium ad car",auto,unknown
4036,1029032,Audi A1 Sportback 1.0A TFSI S-tronic,audi,a1,hatchback,"parf car, low mileage car",auto,unknown
4037,972902,Lexus RX270 ,lexus,rx,suv,coe car,auto,unknown
4038,1030357,BMW 4 Series 428i Gran Coupe Sunroof,bmw,428i,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4039,979865,MINI Cooper S Clubman 2.0A,mini,cooper,sports car,"parf car, low mileage car, sgcarmart warranty cars",auto,unknown
4040,1010842,Mercedes-Benz E-Class E43 AMG 4MATIC,mercedes-benz,amg,luxury sedan,parf car,auto,unknown
4041,1026355,BMW 2 Series 216d Gran Tourer Luxury,bmw,216d,mpv,parf car,auto,diesel
4042,1027717,MINI Cooper S Cabriolet 2.0A,mini,cooper,sports car,"parf car, low mileage car",auto,unknown
4043,1027742,Mercedes-Benz GLA-Class GLA200 Urban Edition,mercedes-benz,gla200,suv,"parf car, premium ad car",auto,unknown
4044,1016773,Mercedes-Benz CLA-Class CLA180 Urban,mercedes-benz,cla180,luxury sedan,"parf car, premium ad car, low mileage car",auto,unknown
4045,1015776,Subaru Legacy 2.5i-S Sunroof,subaru,legacy,luxury sedan,"parf car, premium ad car",auto,unknown
4046,1017728,Lexus IS Hybrid IS300h Executive,lexus,is,luxury sedan,"parf car, almost new car, premium ad car, low mileage car, hybrid cars",auto,petrol-electric
4047,950675,Nissan X-Trail 2.0A 7-Seater Sunroof,nissan,x-trail,suv,parf car,auto,unknown
4048,1019513,Honda Civic Hybrid 1.3A ,honda,civic,mid-sized sedan,"coe car, low mileage car, hybrid cars",auto,petrol-electric
4049,1020538,Honda Civic 1.6M VTi ,honda,civic,mid-sized sedan,"coe car, premium ad car",manual,unknown
4050,1004469,Lexus RX450h Hybrid ,lexus,rx,suv,"coe car, premium ad car, low mileage car, hybrid cars",auto,petrol-electric
4051,997244,Porsche Macan S 3.0A PDK,porsche,macan,suv,"parf car, premium ad car",auto,unknown
4052,1030393,Toyota Corolla Altis 1.6A Elegance,undetermined,corolla,mid-sized sedan,parf car,auto,unknown
4053,1016065,BMW X5 xDrive35i 7-Seater Sunroof ,bmw,x5,suv,coe car,auto,unknown
4054,1000437,Mitsubishi Lancer 1.5A GLX ,undetermined,lancer,mid-sized sedan,"coe car, consignment car, low mileage car",auto,unknown
4055,990908,Porsche Macan S 3.0A PDK,porsche,macan,suv,parf car,auto,unknown
4056,1024789,Suzuki Every Turbo,suzuki,every,van,"almost new car, premium ad car",auto,petrol
4057,999595,BMW 3 Series 318i Sunroof ,bmw,318i,luxury sedan,"coe car, premium ad car",auto,unknown
4058,1018326,Honda Civic 1.6A VTi,honda,civic,mid-sized sedan,"parf car, premium ad car",auto,unknown
4059,963696,Toyota Camry Hybrid 2.5A Ascent Sport,toyota,camry,luxury sedan,"parf car, almost new car, premium ad car, hybrid cars",auto,petrol-electric
4060,1004978,Honda Civic 1.5A VTEC Turbo Sunroof,undetermined,civic,mid-sized sedan,parf car,auto,unknown
4061,1020477,Peugeot 3008 1.2A PureTech EAT6 Active,peugeot,3008,suv,parf car,auto,unknown
4062,1028849,Honda Civic 1.6A VTi ,undetermined,civic,mid-sized sedan,"coe car, low mileage car",auto,unknown
4063,972350,Mercedes-Benz C-Class C180K Avantgarde ,mercedes-benz,c180,luxury sedan,"coe car, premium ad car",auto,unknown
4064,986934,Mazda 3 1.5A Sunroof,mazda,3,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4065,1007287,BMW 6 Series 640i Coupe Sunroof ,bmw,640i,sports car,"coe car, low mileage car",auto,unknown
4066,1031108,Mitsubishi Attrage 1.2A,mitsubishi,attrage,mid-sized sedan,"parf car, premium ad car",auto,unknown
4067,1021724,Mercedes-Benz GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC,mercedes-benz,amg,suv,"parf car, almost new car, premium ad car, hybrid cars",auto,petrol-electric
4068,1022844,Honda HR-V 1.5A DX,honda,hr-v,suv,parf car,auto,unknown
4069,1014320,Suzuki Every Turbo,suzuki,every,van,"almost new car, premium ad car",auto,petrol
4070,978027,Honda Civic 1.8A VTi-S ,undetermined,civic,mid-sized sedan,coe car,auto,unknown
4071,1024589,BMW 6 Series 640i Gran Coupe Sunroof,bmw,640i,luxury sedan,parf car,auto,unknown
4072,1016436,Toyota Corolla Altis 1.6A Elegance ,toyota,corolla,mid-sized sedan,"coe car, low mileage car",auto,unknown
4073,1022460,Volvo S60 Diesel D2,volvo,s60,luxury sedan,parf car,auto,diesel
4074,1029591,Porsche Panamera S 4.8A PDK ,porsche,panamera,sports car,"coe car, premium ad car, low mileage car",auto,unknown
4075,1031008,Suzuki Every ,suzuki,every,van,"coe car, premium ad car",manual,petrol
4076,1005902,Mercedes-Benz A-Class A180 Style,mercedes-benz,a180,hatchback,parf car,auto,unknown
4077,1010868,Mitsubishi Attrage 1.2A,mitsubishi,attrage,mid-sized sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4078,1004773,BMW 3 Series 316i M-Sport,bmw,316i,luxury sedan,"parf car, direct owner sale",auto,unknown
4079,980590,Nissan X-Trail 2.0A Premium 7-Seater Sunroof,nissan,x-trail,suv,"parf car, premium ad car",auto,unknown
4080,985888,Honda Vezel Hybrid 1.5A X,honda,vezel,suv,"parf car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
4081,1009564,Volkswagen Golf 1.2A TSI,undetermined,golf,hatchback,"parf car, premium ad car",auto,unknown
4082,962434,Toyota Wish 1.8A ,toyota,wish,mpv,coe car,auto,unknown
4083,1011352,BMW 4 Series 428i Gran Coupe Sport Sunroof,bmw,428i,luxury sedan,parf car,auto,unknown
4084,1016249,Honda Stream 1.8A X ,undetermined,stream,mpv,coe car,auto,unknown
4085,1012304,Mitsubishi Fuso Super Great FV51J Tipper ,undetermined,fuso,truck,coe car,manual,diesel
4086,1020045,Mercedes-Benz GLC-Class GLC250 4MATIC,mercedes-benz,glc250,suv,"parf car, premium ad car, low mileage car",auto,unknown
4087,1027274,SEAT Leon Sport Tourer 1.0A TSI Style,seat,leon,stationwagon,"parf car, low mileage car",auto,unknown
4088,1026201,Toyota Corolla Altis 1.6A Elegance,undetermined,corolla,mid-sized sedan,parf car,auto,unknown
4089,985462,Honda Vezel Hybrid 1.5A X,honda,vezel,suv,"parf car, hybrid cars, sgcarmart warranty cars",auto,petrol-electric
4090,1015235,BMW X4 xDrive28i M-Sport,bmw,x4,suv,"parf car, direct owner sale",auto,unknown
4091,1000787,BMW 5 Series 528i,bmw,528i,luxury sedan,"parf car, premium ad car",auto,unknown
4092,1025106,Toyota Harrier 2.0A Elegance Panoramic,toyota,harrier,suv,parf car,auto,unknown
4093,1008458,Toyota Wish 1.8A ,toyota,wish,mpv,coe car,auto,unknown
4094,1011787,Toyota Corolla Altis 1.6A ,toyota,corolla,mid-sized sedan,"coe car, premium ad car",auto,unknown
4095,1026687,Toyota Vios 1.5A E,toyota,vios,mid-sized sedan,parf car,auto,unknown
4096,1027814,Porsche Macan 2.0A PDK,porsche,macan,suv,"parf car, consignment car",auto,unknown
4097,980882,Proton Exora 1.6A M-Line ,proton,exora,mpv,coe car,auto,unknown
4098,1020292,Hyundai Elantra 1.6A GLS S,undetermined,elantra,mid-sized sedan,parf car,auto,unknown
4099,1025344,BMW Z4 sDrive23i ,bmw,z4,sports car,coe car,auto,unknown
4100,1026751,Daihatsu Copen ,daihatsu,copen,sports car,"coe car, low mileage car",auto,unknown
4101,1017437,Mercedes-Benz A-Class A180 Style,mercedes-benz,a180,hatchback,"parf car, sgcarmart warranty cars",auto,unknown
4102,1026549,Subaru Forester 2.0i-L Sunroof,subaru,forester,suv,"parf car, sgcarmart warranty cars",auto,unknown
4103,1020612,MINI One 1.5A 5DR,mini,one,hatchback,"parf car, consignment car, low mileage car",auto,unknown
4104,1030482,Mercedes-Benz A-Class A45 S AMG 4MATIC+ Plus,mercedes-benz,a45,sports car,"parf car, rare & exotic, almost new car, premium ad car",auto,unknown
4105,1028198,Mazda CX-3 2.0A Standard,mazda,2,suv,"parf car, direct owner sale",auto,unknown
4106,1023471,Volkswagen Golf 1.4A TSI,volkswagen,golf,hatchback,parf car,auto,unknown
4107,1006898,Mercedes-Benz S-Class S350L CGI AMG Sunroof ,undetermined,amg,luxury sedan,"coe car, low mileage car",auto,unknown
4108,977198,Mercedes-Benz E-Class E250 Avantgarde,mercedes-benz,e250,luxury sedan,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4109,1024268,Nissan Qashqai 2.0A Premium Moonroof,nissan,qashqai,suv,parf car,auto,unknown
4110,987888,Toyota Estima 2.4A Aeras ,toyota,estima,mpv,coe car,auto,unknown
4111,1023105,Toyota C-HR Hybrid 1.8A S,toyota,c-hr,suv,"parf car, hybrid cars",auto,petrol-electric
4112,1024070,Toyota Hiace 3.0M,undetermined,hiace,van,-,manual,diesel
4113,999278,Mazda 3 1.5A Sunroof,mazda,3,mid-sized sedan,"parf car, low mileage car, sgcarmart warranty cars",auto,unknown
4114,1027781,Honda Airwave 1.5A M ,honda,airwave,stationwagon,coe car,auto,unknown
4115,1016682,Mitsubishi Fuso Super Great FV51J ,mitsubishi,fuso,truck,coe car,manual,diesel
4116,1017426,Nissan NV200 1.6A DX,nissan,nv200,van,premium ad car,auto,petrol
4117,1017729,Honda Fit 1.3A G F-Package,undetermined,fit,hatchback,"parf car, low mileage car, sgcarmart warranty cars",auto,unknown
4118,1023688,Nissan Note 1.2A,nissan,note,hatchback,parf car,auto,unknown
4119,1012920,MINI Cooper Coupe 1.6A,mini,cooper,sports car,parf car,auto,unknown
4120,942062,Volkswagen Golf R 5DR Sunroof ,volkswagen,golf,sports car,"coe car, direct owner sale",auto,unknown
4121,1030225,Volkswagen Golf 1.4A TSI,undetermined,golf,hatchback,"parf car, premium ad car, sgcarmart warranty cars",auto,unknown
4122,1024607,SEAT Arona 1.0A EcoTSI FR,seat,arona,suv,"parf car, premium ad car, low mileage car",auto,unknown
4123,1030650,Mercedes-Benz C-Class C180 Avantgarde,mercedes-benz,c180,luxury sedan,parf car,auto,unknown
4124,1012755,Honda Civic 1.8A VTi-S ,undetermined,civic,mid-sized sedan,coe car,auto,unknown
4125,1018394,Hyundai Tucson 1.6A GLS T-GDi DCT Turbo S,hyundai,tucson,suv,parf car,auto,unknown
4126,1028686,Honda Vezel 1.5A X,honda,vezel,suv,parf car,auto,unknown
4127,1023940,Honda Airwave 1.5A M ,honda,airwave,stationwagon,"coe car, premium ad car",auto,unknown
4128,1021637,Nissan Qashqai 1.2A DIG-T Premium,nissan,qashqai,suv,"parf car, premium ad car",auto,unknown
4129,1016259,Mercedes-Benz E-Class E200 ,mercedes-benz,e200,luxury sedan,coe car,auto,unknown
4130,978688,Toyota Hiace 2.8A DX,toyota,hiace,bus/mini bus,"almost new car, premium ad car",auto,diesel
